,time,Vehicles,ID
22235,12,19,20160914122
22236,13,13,20160914132
22237,14,18,20160914142
22238,15,19,20160914152
22239,16,15,20160914162
22240,17,20,20160914172
22241,18,17,20160914182
22242,19,21,20160914192
22243,20,17,20160914202
22244,21,14,20160914212
22245,22,17,20160914222
22246,23,17,20160914232
22247,0,14,20160915002
22248,1,17,20160915012
22249,2,14,20160915022
22250,3,12,20160915032
22251,4,8,20160915042
22252,5,6,20160915052
22253,6,6,20160915062
22254,7,10,20160915072
22255,8,9,20160915082
22256,9,7,20160915092
22257,10,11,20160915102
22258,11,15,20160915112
22259,12,18,20160915122
22260,13,13,20160915132
22261,14,12,20160915142
22262,15,15,20160915152
22263,16,14,20160915162
22264,17,17,20160915172
22265,18,16,20160915182
22266,19,19,20160915192
22267,20,17,20160915202
22268,21,15,20160915212
22269,22,12,20160915222
22270,23,17,20160915232
22271,0,17,20160916002
22272,1,15,20160916012
22273,2,13,20160916022
22274,3,10,20160916032
22275,4,10,20160916042
22276,5,6,20160916052
22277,6,6,20160916062
22278,7,11,20160916072
22279,8,11,20160916082
22280,9,11,20160916092
22281,10,14,20160916102
22282,11,14,20160916112
22283,12,11,20160916122
22284,13,15,20160916132
22285,14,15,20160916142
22286,15,17,20160916152
22287,16,12,20160916162
22288,17,18,20160916172
22289,18,14,20160916182
22290,19,16,20160916192
22291,20,15,20160916202
22292,21,13,20160916212
22293,22,11,20160916222
22294,23,12,20160916232
22295,0,13,20160917002
22296,1,11,20160917012
22297,2,12,20160917022
22298,3,7,20160917032
22299,4,8,20160917042
22300,5,4,20160917052
22301,6,9,20160917062
22302,7,6,20160917072
22303,8,9,20160917082
22304,9,5,20160917092
22305,10,7,20160917102
22306,11,9,20160917112
22307,12,9,20160917122
22308,13,10,20160917132
22309,14,7,20160917142
22310,15,10,20160917152
22311,16,8,20160917162
22312,17,10,20160917172
22313,18,7,20160917182
22314,19,10,20160917192
22315,20,7,20160917202
22316,21,11,20160917212
22317,22,12,20160917222
22318,23,11,20160917232
22319,0,11,20160918002
22320,1,6,20160918012
22321,2,11,20160918022
22322,3,8,20160918032
22323,4,7,20160918042
22324,5,7,20160918052
22325,6,6,20160918062
22326,7,8,20160918072
22327,8,10,20160918082
22328,9,12,20160918092
22329,10,10,20160918102
22330,11,10,20160918112
22331,12,8,20160918122
22332,13,9,20160918132
22333,14,9,20160918142
22334,15,11,20160918152
22335,16,10,20160918162
22336,17,8,20160918172
22337,18,10,20160918182
22338,19,10,20160918192
22339,20,13,20160918202
22340,21,10,20160918212
22341,22,14,20160918222
22342,23,15,20160918232
22343,0,11,20160919002
22344,1,11,20160919012
22345,2,9,20160919022
22346,3,8,20160919032
22347,4,7,20160919042
22348,5,9,20160919052
22349,6,9,20160919062
22350,7,9,20160919072
22351,8,10,20160919082
22352,9,10,20160919092
22353,10,13,20160919102
22354,11,13,20160919112
22355,12,18,20160919122
22356,13,19,20160919132
22357,14,18,20160919142
22358,15,17,20160919152
22359,16,18,20160919162
22360,17,17,20160919172
22361,18,16,20160919182
22362,19,16,20160919192
22363,20,18,20160919202
22364,21,17,20160919212
22365,22,20,20160919222
22366,23,19,20160919232
22367,0,16,20160920002
22368,1,13,20160920012
22369,2,11,20160920022
22370,3,13,20160920032
22371,4,10,20160920042
22372,5,8,20160920052
22373,6,9,20160920062
22374,7,11,20160920072
22375,8,11,20160920082
22376,9,11,20160920092
22377,10,12,20160920102
22378,11,15,20160920112
22379,12,15,20160920122
22380,13,15,20160920132
22381,14,15,20160920142
22382,15,17,20160920152
22383,16,19,20160920162
22384,17,20,20160920172
22385,18,22,20160920182
22386,19,21,20160920192
22387,20,20,20160920202
22388,21,16,20160920212
22389,22,16,20160920222
22390,23,17,20160920232
22391,0,17,20160921002
22392,1,12,20160921012
22393,2,11,20160921022
22394,3,11,20160921032
22395,4,11,20160921042
22396,5,8,20160921052
22397,6,10,20160921062
22398,7,9,20160921072
22399,8,12,20160921082
22400,9,9,20160921092
22401,10,13,20160921102
22402,11,19,20160921112
22403,12,18,20160921122
22404,13,17,20160921132
22405,14,21,20160921142
22406,15,18,20160921152
22407,16,18,20160921162
22408,17,17,20160921172
22409,18,17,20160921182
22410,19,20,20160921192
22411,20,17,20160921202
22412,21,20,20160921212
22413,22,16,20160921222
22414,23,21,20160921232
22415,0,17,20160922002
22416,1,16,20160922012
22417,2,12,20160922022
22418,3,9,20160922032
22419,4,9,20160922042
22420,5,10,20160922052
22421,6,9,20160922062
22422,7,10,20160922072
22423,8,11,20160922082
22424,9,11,20160922092
22425,10,14,20160922102
22426,11,19,20160922112
22427,12,17,20160922122
22428,13,16,20160922132
22429,14,16,20160922142
22430,15,19,20160922152
22431,16,18,20160922162
22432,17,20,20160922172
22433,18,20,20160922182
22434,19,20,20160922192
22435,20,23,20160922202
22436,21,20,20160922212
22437,22,15,20160922222
22438,23,15,20160922232
22439,0,14,20160923002
22440,1,17,20160923012
22441,2,10,20160923022
22442,3,7,20160923032
22443,4,11,20160923042
22444,5,8,20160923052
22445,6,7,20160923062
22446,7,9,20160923072
22447,8,14,20160923082
22448,9,13,20160923092
22449,10,12,20160923102
22450,11,14,20160923112
22451,12,16,20160923122
22452,13,15,20160923132
22453,14,19,20160923142
22454,15,15,20160923152
22455,16,16,20160923162
22456,17,16,20160923172
22457,18,19,20160923182
22458,19,21,20160923192
22459,20,20,20160923202
22460,21,14,20160923212
22461,22,11,20160923222
22462,23,16,20160923232
22463,0,16,20160924002
22464,1,11,20160924012
22465,2,12,20160924022
22466,3,7,20160924032
22467,4,6,20160924042
22468,5,5,20160924052
22469,6,10,20160924062
22470,7,9,20160924072
22471,8,6,20160924082
22472,9,7,20160924092
22473,10,7,20160924102
22474,11,8,20160924112
22475,12,8,20160924122
22476,13,9,20160924132
22477,14,9,20160924142
22478,15,11,20160924152
22479,16,10,20160924162
22480,17,9,20160924172
22481,18,11,20160924182
22482,19,8,20160924192
22483,20,13,20160924202
22484,21,9,20160924212
22485,22,11,20160924222
22486,23,11,20160924232
22487,0,10,20160925002
22488,1,10,20160925012
22489,2,12,20160925022
22490,3,8,20160925032
22491,4,6,20160925042
22492,5,5,20160925052
22493,6,7,20160925062
22494,7,9,20160925072
22495,8,7,20160925082
22496,9,8,20160925092
22497,10,6,20160925102
22498,11,12,20160925112
22499,12,8,20160925122
22500,13,11,20160925132
22501,14,12,20160925142
22502,15,9,20160925152
22503,16,9,20160925162
22504,17,14,20160925172
22505,18,12,20160925182
22506,19,13,20160925192
22507,20,10,20160925202
22508,21,14,20160925212
22509,22,15,20160925222
22510,23,16,20160925232
22511,0,10,20160926002
22512,1,12,20160926012
22513,2,9,20160926022
22514,3,11,20160926032
22515,4,7,20160926042
22516,5,8,20160926052
22517,6,6,20160926062
22518,7,12,20160926072
22519,8,14,20160926082
22520,9,11,20160926092
22521,10,15,20160926102
22522,11,14,20160926112
22523,12,17,20160926122
22524,13,17,20160926132
22525,14,18,20160926142
22526,15,16,20160926152
22527,16,18,20160926162
22528,17,18,20160926172
22529,18,20,20160926182
22530,19,20,20160926192
22531,20,19,20160926202
22532,21,21,20160926212
22533,22,17,20160926222
22534,23,18,20160926232
22535,0,15,20160927002
22536,1,13,20160927012
22537,2,13,20160927022
22538,3,13,20160927032
22539,4,10,20160927042
22540,5,9,20160927052
22541,6,9,20160927062
22542,7,7,20160927072
22543,8,11,20160927082
22544,9,10,20160927092
22545,10,9,20160927102
22546,11,12,20160927112
22547,12,17,20160927122
22548,13,18,20160927132
22549,14,20,20160927142
22550,15,19,20160927152
22551,16,18,20160927162
22552,17,22,20160927172
22553,18,18,20160927182
22554,19,17,20160927192
22555,20,22,20160927202
22556,21,20,20160927212
22557,22,21,20160927222
22558,23,20,20160927232
22559,0,14,20160928002
22560,1,14,20160928012
22561,2,12,20160928022
22562,3,12,20160928032
22563,4,11,20160928042
22564,5,8,20160928052
22565,6,11,20160928062
22566,7,12,20160928072
22567,8,11,20160928082
22568,9,13,20160928092
22569,10,12,20160928102
22570,11,14,20160928112
22571,12,19,20160928122
22572,13,14,20160928132
22573,14,19,20160928142
22574,15,17,20160928152
22575,16,17,20160928162
22576,17,18,20160928172
22577,18,22,20160928182
22578,19,17,20160928192
22579,20,19,20160928202
22580,21,16,20160928212
22581,22,18,20160928222
22582,23,21,20160928232
22583,0,16,20160929002
22584,1,16,20160929012
22585,2,17,20160929022
22586,3,13,20160929032
22587,4,9,20160929042
22588,5,8,20160929052
22589,6,11,20160929062
22590,7,13,20160929072
22591,8,9,20160929082
22592,9,17,20160929092
22593,10,17,20160929102
22594,11,17,20160929112
22595,12,16,20160929122
22596,13,12,20160929132
22597,14,14,20160929142
22598,15,17,20160929152
22599,16,15,20160929162
22600,17,19,20160929172
22601,18,18,20160929182
22602,19,21,20160929192
22603,20,22,20160929202
22604,21,12,20160929212
22605,22,18,20160929222
22606,23,18,20160929232
22607,0,17,20160930002
22608,1,14,20160930012
22609,2,12,20160930022
22610,3,10,20160930032
22611,4,11,20160930042
22612,5,8,20160930052
22613,6,9,20160930062
22614,7,8,20160930072
22615,8,10,20160930082
22616,9,12,20160930092
22617,10,15,20160930102
22618,11,17,20160930112
22619,12,17,20160930122
22620,13,17,20160930132
22621,14,14,20160930142
22622,15,15,20160930152
22623,16,15,20160930162
22624,17,12,20160930172
22625,18,13,20160930182
22626,19,17,20160930192
22627,20,22,20160930202
22628,21,14,20160930212
22629,22,17,20160930222
22630,23,15,20160930232
22631,0,13,20161001002
22632,1,14,20161001012
22633,2,10,20161001022
22634,3,12,20161001032
22635,4,6,20161001042
22636,5,8,20161001052
22637,6,4,20161001062
22638,7,5,20161001072
22639,8,7,20161001082
22640,9,8,20161001092
22641,10,12,20161001102
22642,11,10,20161001112
22643,12,12,20161001122
22644,13,8,20161001132
22645,14,9,20161001142
22646,15,12,20161001152
22647,16,8,20161001162
22648,17,9,20161001172
22649,18,10,20161001182
22650,19,9,20161001192
22651,20,12,20161001202
22652,21,11,20161001212
22653,22,14,20161001222
22654,23,10,20161001232
22655,0,15,20161002002
22656,1,12,20161002012
22657,2,12,20161002022
22658,3,8,20161002032
22659,4,8,20161002042
22660,5,9,20161002052
22661,6,9,20161002062
22662,7,8,20161002072
22663,8,10,20161002082
22664,9,6,20161002092
22665,10,8,20161002102
22666,11,9,20161002112
22667,12,11,20161002122
22668,13,8,20161002132
22669,14,11,20161002142
22670,15,10,20161002152
22671,16,11,20161002162
22672,17,12,20161002172
22673,18,8,20161002182
22674,19,12,20161002192
22675,20,13,20161002202
22676,21,10,20161002212
22677,22,15,20161002222
22678,23,16,20161002232
22679,0,15,20161003002
22680,1,11,20161003012
22681,2,14,20161003022
22682,3,9,20161003032
22683,4,11,20161003042
22684,5,9,20161003052
22685,6,12,20161003062
22686,7,11,20161003072
22687,8,11,20161003082
22688,9,13,20161003092
22689,10,16,20161003102
22690,11,15,20161003112
22691,12,14,20161003122
22692,13,14,20161003132
22693,14,19,20161003142
22694,15,21,20161003152
22695,16,18,20161003162
22696,17,17,20161003172
22697,18,21,20161003182
22698,19,18,20161003192
22699,20,18,20161003202
22700,21,16,20161003212
22701,22,20,20161003222
22702,23,14,20161003232
22703,0,17,20161004002
22704,1,17,20161004012
22705,2,18,20161004022
22706,3,15,20161004032
22707,4,10,20161004042
22708,5,11,20161004052
22709,6,10,20161004062
22710,7,12,20161004072
22711,8,11,20161004082
22712,9,11,20161004092
22713,10,16,20161004102
22714,11,15,20161004112
22715,12,16,20161004122
22716,13,16,20161004132
22717,14,18,20161004142
22718,15,18,20161004152
22719,16,16,20161004162
22720,17,18,20161004172
22721,18,21,20161004182
22722,19,25,20161004192
22723,20,22,20161004202
22724,21,19,20161004212
22725,22,17,20161004222
22726,23,19,20161004232
22727,0,15,20161005002
22728,1,17,20161005012
22729,2,13,20161005022
22730,3,13,20161005032
22731,4,11,20161005042
22732,5,10,20161005052
22733,6,12,20161005062
22734,7,8,20161005072
22735,8,14,20161005082
22736,9,14,20161005092
22737,10,16,20161005102
22738,11,15,20161005112
22739,12,15,20161005122
22740,13,17,20161005132
22741,14,18,20161005142
22742,15,17,20161005152
22743,16,17,20161005162
22744,17,17,20161005172
22745,18,20,20161005182
22746,19,17,20161005192
22747,20,20,20161005202
22748,21,20,20161005212
22749,22,18,20161005222
22750,23,20,20161005232
22751,0,18,20161006002
22752,1,20,20161006012
22753,2,12,20161006022
22754,3,10,20161006032
22755,4,12,20161006042
22756,5,10,20161006052
22757,6,13,20161006062
22758,7,10,20161006072
22759,8,11,20161006082
22760,9,15,20161006092
22761,10,14,20161006102
22762,11,15,20161006112
22763,12,16,20161006122
22764,13,19,20161006132
22765,14,15,20161006142
22766,15,20,20161006152
22767,16,18,20161006162
22768,17,15,20161006172
22769,18,21,20161006182
22770,19,20,20161006192
22771,20,23,20161006202
22772,21,19,20161006212
22773,22,14,20161006222
22774,23,18,20161006232
22775,0,17,20161007002
22776,1,16,20161007012
22777,2,16,20161007022
22778,3,12,20161007032
22779,4,10,20161007042
22780,5,9,20161007052
22781,6,11,20161007062
22782,7,9,20161007072
22783,8,13,20161007082
22784,9,11,20161007092
22785,10,11,20161007102
22786,11,12,20161007112
22787,12,16,20161007122
22788,13,16,20161007132
22789,14,18,20161007142
22790,15,18,20161007152
22791,16,17,20161007162
22792,17,14,20161007172
22793,18,16,20161007182
22794,19,19,20161007192
22795,20,14,20161007202
22796,21,12,20161007212
22797,22,14,20161007222
22798,23,17,20161007232
22799,0,16,20161008002
22800,1,10,20161008012
22801,2,13,20161008022
22802,3,7,20161008032
22803,4,10,20161008042
22804,5,10,20161008052
22805,6,10,20161008062
22806,7,9,20161008072
22807,8,7,20161008082
22808,9,7,20161008092
22809,10,5,20161008102
22810,11,10,20161008112
22811,12,11,20161008122
22812,13,7,20161008132
22813,14,6,20161008142
22814,15,10,20161008152
22815,16,9,20161008162
22816,17,6,20161008172
22817,18,11,20161008182
22818,19,9,20161008192
22819,20,12,20161008202
22820,21,12,20161008212
22821,22,10,20161008222
22822,23,12,20161008232
22823,0,8,20161009002
22824,1,9,20161009012
22825,2,9,20161009022
22826,3,11,20161009032
22827,4,6,20161009042
22828,5,7,20161009052
22829,6,6,20161009062
22830,7,9,20161009072
22831,8,10,20161009082
22832,9,7,20161009092
22833,10,8,20161009102
22834,11,9,20161009112
22835,12,8,20161009122
22836,13,10,20161009132
22837,14,10,20161009142
22838,15,12,20161009152
22839,16,12,20161009162
22840,17,8,20161009172
22841,18,13,20161009182
22842,19,12,20161009192
22843,20,12,20161009202
22844,21,11,20161009212
22845,22,13,20161009222
22846,23,11,20161009232
22847,0,13,20161010002
22848,1,12,20161010012
22849,2,13,20161010022
22850,3,7,20161010032
22851,4,8,20161010042
22852,5,9,20161010052
22853,6,10,20161010062
22854,7,9,20161010072
22855,8,12,20161010082
22856,9,11,20161010092
22857,10,12,20161010102
22858,11,13,20161010112
22859,12,13,20161010122
22860,13,16,20161010132
22861,14,19,20161010142
22862,15,16,20161010152
22863,16,18,20161010162
22864,17,18,20161010172
22865,18,17,20161010182
22866,19,20,20161010192
22867,20,19,20161010202
22868,21,14,20161010212
22869,22,18,20161010222
22870,23,18,20161010232
22871,0,17,20161011002
22872,1,14,20161011012
22873,2,14,20161011022
22874,3,14,20161011032
22875,4,13,20161011042
22876,5,8,20161011052
22877,6,9,20161011062
22878,7,13,20161011072
22879,8,10,20161011082
22880,9,11,20161011092
22881,10,14,20161011102
22882,11,13,20161011112
22883,12,14,20161011122
22884,13,12,20161011132
22885,14,14,20161011142
22886,15,15,20161011152
22887,16,13,20161011162
22888,17,15,20161011172
22889,18,21,20161011182
22890,19,20,20161011192
22891,20,18,20161011202
22892,21,18,20161011212
22893,22,20,20161011222
22894,23,20,20161011232
22895,0,17,20161012002
22896,1,17,20161012012
22897,2,17,20161012022
22898,3,15,20161012032
22899,4,10,20161012042
22900,5,12,20161012052
22901,6,14,20161012062
22902,7,10,20161012072
22903,8,12,20161012082
22904,9,12,20161012092
22905,10,14,20161012102
22906,11,16,20161012112
22907,12,19,20161012122
22908,13,18,20161012132
22909,14,16,20161012142
22910,15,16,20161012152
22911,16,15,20161012162
22912,17,17,20161012172
22913,18,16,20161012182
22914,19,20,20161012192
22915,20,22,20161012202
22916,21,20,20161012212
22917,22,18,20161012222
22918,23,17,20161012232
22919,0,17,20161013002
22920,1,14,20161013012
22921,2,13,20161013022
22922,3,13,20161013032
22923,4,12,20161013042
22924,5,10,20161013052
22925,6,8,20161013062
